trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
135,1,3,0.192694600002142,0.350508500006981,1,SHINEd_f24_000_mask.tif,0,f24,999
136,0,3,0.00286520001827739,1.12289729999611,1,SHINEd_m31_111_mask.tif,111,m31,999
137,0,3,0.352440099988598,0.325973800005158,1,SHINEd_f06_133_mask.tif,133,f06,999
138,1,2,0.322057199984556,0.292878300009761,1,SHINEd_m08_066_mask.tif,66,m08,999
139,1,3,0.268236499978229,0.259478899999522,1,SHINEd_m31_000_mask.tif,0,m31,999
140,1,3,0.251667500007898,0.299724300013622,1,SHINEd_f24_066_mask.tif,66,f24,999
141,0,2,0.178748899983475,0.621493899991037,1,SHINEd_f06_177_mask.tif,177,f06,999
142,0,3,0.353781000012532,0.324928699992597,1,SHINEd_m08_199_mask.tif,199,m08,999
143,1,2,0.282253800018225,0.339712999993935,1,SHINEd_f06_044_mask.tif,44,f06,999
144,0,2,0.483952700014925,0.236714700004086,1,SHINEd_f24_111_mask.tif,111,f24,999
145,0,1,0.736658000008902,0.276099600014277,1,SHINEd_m08_066_mask.tif,66,m08,999
146,0,3,0.310420599998906,0.300525099999504,1,SHINEd_f24_155_mask.tif,155,f24,999
147,1,1,0.401066199992783,0.235586499999044,1,SHINEd_m08_044_mask.tif,44,m08,999
148,0,2,0.452936399989994,0.365307900006883,1,SHINEd_f06_177_mask.tif,177,f06,999
149,1,2,0.541524200001732,0.340606799989473,1,SHINEd_f24_088_mask.tif,88,f24,999
150,0,3,1.34111690000282,0.61753819999285,1,SHINEd_f06_199_mask.tif,199,f06,999
151,0,3,0.70597579999594,0.342959399975371,1,SHINEd_m08_177_mask.tif,177,m08,999
152,0,3,0.607041799987201,0.413315600017086,1,SHINEd_f06_155_mask.tif,155,f06,999
153,0,2,0.45944479998434,0.274922799988417,1,SHINEd_m31_133_mask.tif,133,m31,999
154,0,1,0.585075300012249,0.323291199980304,1,SHINEd_f06_066_mask.tif,66,f06,999
155,1,2,0.469540999998571,0.268587600003229,1,SHINEd_m31_044_mask.tif,44,m31,999
156,1,3,0.419740699988324,0.358589899988146,1,SHINEd_f24_022_mask.tif,22,f24,999
157,0,3,0.350384099991061,0.421848099998897,1,SHINEd_f24_199_mask.tif,199,f24,999
158,1,3,0.707323300011922,0.316367999999784,1,SHINEd_m08_000_mask.tif,0,m08,999
159,0,2,0.511484700022265,0.364747799991164,1,SHINEd_m08_088_mask.tif,88,m08,999
160,1,3,0.00266779999947175,0.370465499989223,1,SHINEd_m31_044_mask.tif,44,m31,999
